Winery,Wine Name,Vintage,Appellation,Country,Class Nam,Price,Medal
Trentadue Winery,OPR Sauvignon Blanc,2020,California,USA,Sauvignon Blanc,15,S
Trentadue Winery,Victorian House Zinfandel,2019,Alexander Valley,USA,Zinfandel,34,S
Tricky Rabbit,Reserva 60% Cabernet Franc 40% Carmenere,2019,D.O. Maule,Chile,Bordeaux Blends<$25,12,B
Tricky Rabbit,Reserva White Blend,2021,D.O. Maule,Chile,Other White Blend .7% or below,12,B
Trinity Hill,Syrah,2019,Hawke's Bay,New Zealand,Syrah / Shiraz,29,B
Trinity Hill,The Gimblett Premium Red Blend,2019,Hawke's Bay,New Zealand,Premium Non- Bordeaux Blends>$25,29,S
Trinity Hill,Homage Syrah,2018,Hawke's Bay,New Zealand,Syrah / Shiraz,107,S
Trojak Knier Winery,Cabernet Sauvignon,2017,Atlas Peak| Napa Valley,USA,Cabernet Sauvignon,60,B
Trojak Knier Winery,Five Clone Chardonnay,2019,Atlas Peak| Napa Valley,USA,Chardonnay,44,B
Trojak Knier Winery,Pinot Noir,2018,Atlas Peak| Napa Valley,USA,Pinot Noir,50,S
Trojak Knier Winery,Garden Block Sangiovese,2017,Atlas Peak| Napa Valley,USA,Sangiovese,40,S
Trojak Knier Winery,Zinfandel,2017,Dry Creek,USA,Zinfandel,36,S
Tropical,Grapefruit Moscato,NV,Piedmont,Italy,Fruit Flavored,18,B
Tropical,Cranberry Moscato,NV,Piedmont,Italy,Fruit Flavored,18,B
Tropical,Blueberry Moscato,NV,Piedmont,Italy,Fruit Flavored,18,G
Tropical,Lux Mango Moscato,NV,Piedmont,Italy,Fruit Flavored,22,GG
Tropical,Lux Passion Fruit Moscato,NV,Piedmont,Italy,Fruit Flavored,22,S
Tropical,Dark Berry Moscato Black,NV,Piedmont,Italy,Fruit Flavored,18,S
Tropical,Dark Red Semi-Swet Moscato,NV,Piedmont,Italy,Fruit Flavored,18,S
Tropical,Strawberrry Moscato,NV,Piedmont,Italy,Fruit Flavored,18,S
Tropical,Peach Moscato,NV,Piedmont,Italy,Fruit Flavored,18,S
Trump Winery,Blanc de Noir Brut,2015,Monticello,USA,Blanc de Noir,55,B
Trump Winery,Reserve Brut,2015,Monticello,USA,Brut (less than 12 g/l),80,G
Trump Winery,New World Reserve Premium Bordeaux Blend,2019,Monticello,USA,Premium Bordeaux Blend >$25,54,G
Trump Winery,Meritage Premium Bordeaux Blend,2018,Monticello,USA,Premium Bordeaux Blend >$25,28,G
Trump Winery,Blanc de Blanc Brut,2016,Monticello,USA,Blanc de Blanc,34,S
Trump Winery,Estate bottled Cabernet Sauvignon,2019,Monticello,USA,Cabernet Sauvignon,25,S
Trump Winery,Estate bottled Chardonnay,2020,Monticello,USA,Chardonnay,28,S
Trump Winery,Meritage Premium Bordeaux Blend,2019,Monticello,USA,Premium Bordeaux Blend >$25,28,S
Trump Winery,Brut Rosé,2015,Monticello,USA,Rosé,50,S
Trump Winery,Estate bottled Sauvignon Blanc,2020,Monticello,USA,Sauvignon Blanc,20,S
Trump Winery,Estate bottled Viognier,2019,Monticello,USA,Viognier,28,S
Tsillan Cellars,Estate Reserve Cabernet Sauvignon,2019,Lake Chelan,USA,Cabernet Sauvignon,55,B
Tsillan Cellars,Estate Reserve Syrah,2019,Lake Chelan,USA,Syrah / Shiraz,40,B
Tsillan Cellars,Estate Reserve Chardonnay,2020,Lake Chelan,USA,Chardonnay,36,G
Tsillan Cellars,Estate Reserve Malbec,2019,Lake Chelan,USA,Malbec,50,S
Tsillan Cellars,Estate Malbec,2019,Lake Chelan,USA,Malbec,42,S
Tsillan Cellars,Sempre Amore White Blend,2020,Lake Chelan,USA,Other White Blend .71% or above,28,S
Tsillan Cellars,Red Blend,2019,Lake Chelan,USA,Premium Non- Bordeaux Blends>$25,38,S
Tsillan Cellars,Estate Riesling,2020,Lake Chelan,USA,Riesling .7% or below,28,S
Twin Rocks Estate Vineyard and Winery,Grenache Rosé,2019,Sierra Foothills,USA,Varietal Rosé,30,B
Twin Rocks Estate Vineyard and Winery,Grenache Blanc,2019,Sierra Foothills,USA,White Rhône Varietal,38,G
Twin Rocks Estate Vineyard and Winery,Grenache,2019,Sierra Foothills,USA,Grenache,42,S
Twin Rocks Estate Vineyard and Winery,Primitivo,2019,Sierra Foothills,USA,Primitivo,42,S
Twirl,Chardonnay,2019,California,USA,Chardonnay,16,B
Twirl,Pinot Grigio,2020,California,USA,Pinot Gris/ Pinot Grigio,17,B
Twisted Cedar,Lodi Rules sustainable Cabernet Sauvignon,2017,Lodi,USA,Cabernet Sauvignon,15,B
Twisted Cedar,Lodi Rules sustainable Muscat,2019,Clarksburg,USA,Muscat,15,B
Twisted Cedar,Lodi Rules sustainable Red Blend,2019,California,USA,Non-Bordeaux Blend<$25,15,B
Twisted Cedar,Lodi Rules sustainable Chardonnay,2018,Lodi,USA,Chardonnay,15,S
Twisted Cedar,Lodi Rules Sustainable Malbec,2019,Lodi,USA,Malbec,15,S
Twisted Cedar,Lodi Rules sustainable Zinfandel,2018,Lodi,USA,Zinfandel,15,S
Two Bad Labs Vineyard,Unfiltered Semillon,2020,Lewis-Clark Valley,USA,Semillon,20,G
Two Bad Labs Vineyard,Unfiltererd White Blend,2020,Lewis-Clark Valley,USA,Other White Blend .7% or below,17,S
Ursa Vineyards,Cabernet Sauvignon,2018,El Dorado,USA,Cabernet Sauvignon,37,B
Ursa Vineyards,Souzao,2018,Sierra Foothills,USA,Spanish / Portugese / Argentine Reds,32,G
Ursa Vineyards,Vinum Dulces Bourbon Barrel Aged Souzao,2015,Sierra Foothills,USA,Varietal Port,50,GG
Ursa Vineyards,Chardonnay,2020,Clarksburg,USA,Chardonnay,24,S
Ursa Vineyards,Tannat,2018,El Dorado,USA,Other Red Varietal,34,S
Ursa Vineyards,Petite Sirah,2018,Sierra Foothills,USA,Petite Sirah,30,S
Ursa Vineyards,Mencia,2018,Alta Mesa,USA,Spanish / Portugese / Argentine Reds,25,S
Ursa Vineyards,Zinfandel,2018,Sierra Foothills,USA,Zinfandel,32,S
V. Sattui Winery,Katarina Pinot Noir,2019,Russian River,USA,Pinot Noir,42,B
V. Sattui Winery,Sauvignon Blanc,2020,Napa Valley,USA,Sauvignon Blanc,29,B
V. Sattui Winery,Syrah,2019,Napa Valley,USA,Syrah / Shiraz,44,B
V. Sattui Winery,Zinfandel,2019,Amador County,USA,Zinfandel,38,B
V. Sattui Winery,Cabernet Sauvignon,2018,Rutherford,USA,Cabernet Sauvignon,98,G
V. Sattui Winery,Chardonnay,2019,Napa Valley,USA,Chardonnay,38,G
V. Sattui Winery,Grenache,2019,Napa Valley,USA,Grenache,38,G
V. Sattui Winery,Entanglement GSM,2019,Napa Valley,USA,Red Rhône Blend,44,G
V. Sattui Winery,Riesling,2019,Anderson Valley,USA,Riesling 0.71% r.s. or above,29,G
V. Sattui Winery,"""Ramazzotti Vineyard Zinfandel"" Zinfandel",2019,Dry Creek Valley,USA,Zinfandel,46,G
V. Sattui Winery,Old Vine Zinfandel,2019,Lodi,USA,Zinfandel,40,GG
V. Sattui Winery,Cabernet Franc,2019,Alexander Valley,USA,Cabernet Franc,48,S
V. Sattui Winery,Cabernet Sauvignon,2018,Mt. Veeder,USA,Cabernet Sauvignon,98,S
V. Sattui Winery,Cabernet Sauvignon,2018,Rutherford,USA,Cabernet Sauvignon,92,S
V. Sattui Winery,Dust Up Cabernet Sauvignon,2018,Rutherford,USA,Cabernet Sauvignon,140,S
V. Sattui Winery,Cabernet Sauvignon,2018,Napa Valley,USA,Cabernet Sauvignon,110,S
V. Sattui Winery,Cabernet Sauvignon,2018,Napa Valley,USA,Cabernet Sauvignon,55,S
V. Sattui Winery,Chardonnay,2019,Russian River,USA,Chardonnay,48,S
V. Sattui Winery,Malbec,2019,Napa Valley,USA,Malbec,49,S
V. Sattui Winery,Petite Sirah,2019,Napa Valley,USA,Petite Sirah,47,S
V. Sattui Winery,Pinot Noir,2019,Los Carneros,USA,Pinot Noir,41,S
V. Sattui Winery,Pinot Noir,2019,Russian River,USA,Pinot Noir,55,S
V. Sattui Winery,Paradiso Premium Bordeaux Blend,2018,Napa Valley,USA,Premium Bordeaux Blend >$25,110,S
V. Sattui Winery,Off-Dry Riesling,2020,North Coast,USA,Riesling 2% or above,29,S
V. Sattui Winery,Rosato di Pinot Noir,2020,Anderson Valley,USA,Varietal Rosé,32,S
V. Sattui Winery,Ancient Vine Zinfandel,2019,Napa Valley,USA,Zinfandel,54,S
V. Sattui Winery,"""Black-Sears Vineyard Zinfandel"" Zinfandel",2019,Howell Mtn.,USA,Zinfandel,56,S
V. Sattui Winery,"""Duarte Vineyard Zinfandel"" Zinfandel",2019,Contra Costa,USA,Zinfandel,37,S
V. Sattui Winery,Ancient Vine Zinfandel,2019,Napa Valley,USA,Zinfandel,47,S
Valdecuevas,Valdecuevas Cuvée Verdejo,2020,DO Rueda,Spain,Spanish / Argentine/ Portugese White Varietals,23,G
Vandemonian,Coal River Valley Chardonnay,2020,Tasmanian,Australia,Chardonnay,45,B
Vandemonian,Coal River Valley Pinot Noir,2020,Tasmanian,Australia,Pinot Noir,45,S
Vanderpump,Cabernet Sauvignon,2017,Sonoma Coast AVA,USA,Cabernet Sauvignon,25,S
Vanderpump,Rosé,2020,Cotes de Provence,France,Rosé,22,S
VARA,Silverhead Brut Rosado,NV,Cava| DO,Spain,Rosé,23,B
VARA,Silverhead Brut Reserva,NV,Cava| DO,Spain,Brut (less than 12 g/l),23,S
Varaison Vineyards '&' Winery,Toujours l'Audace Sauvignon Blanc,2019,Grand Valley AVA,USA,Sauvignon Blanc,74,B
VDR,Proprietary Red Blend,2019,Monterey County,USA,Non-Bordeaux Blend<$25,25,B
Veramar Vineyard,Cabernet Franc,2020,Virginia,USA,Cabernet Franc,32,B
Veramar Vineyard,Chardonnay,2020,Virginia,USA,Chardonnay,26,B
Veramar Vineyard,JB Winemaker Series Petit Manseng,2020,Virginia,USA,Other White Varietal 2% or above,31,S
Villa Bellezza,Frontenac,2019,UMRV,USA,Hybrid Red Varietal,24,B
Villa Bellezza,Marquette,2017,UMRV,USA,Hybrid Red Varietal,38,B
Villa Bellezza,Perla Del Basco White Blend,2018,UMRV,USA,Hybrid White Blend,25,B
Villa Bellezza,Terra Frontenac,NV,American,USA,Hybrid Red Varietal,19,S
Villa Bellezza,Cotes Du Pepin White Blend,2020,UMRV,USA,Hybrid White Blend,25,S
Villa Bellezza,Dolce White Wine,2020,UMRV,USA,Other Late Harvest White,24,S
Villa Bellezza,Tavola Sweet Red Wine,NV,UMRV,USA,Sweet Red,19,S
Villa Tolnay,White Blend,2018,Badacsony,Hungary,Other Chardonnay Blend,17,B
Villa Tolnay,Rhein Riesling,2019,Badacsony,Hungary,Riesling .7% or below,17,S
Vinarstvi Josef Dufek,pozdní sběr Cabernet Cuvée,2019,Slovácká,Czech Republic,Non-Bordeaux Blend<$25,11,B
Vinarstvi Josef Dufek,pozdní sběr Hibernal,2020,Slovácká,Czech Republic,Other Hybrid White Varietal,11,B
Vinarstvi Josef Dufek,výběr z hroznů Cabernet Cortis,2019,Velkopavlovická,Czech Republic,Hybrid Red Varietal,11,S
Vinarstvi Josef Dufek,pozdní sběr Pálava,2020,Slovácká,Czech Republic,Other White Varietal .71% or above,14,S
Vinarstvi Josef Dufek,výběr z hroznů Grand Cuvee Pinot Blanc,NV,Slovácká,Czech Republic,Pinot Blanc,18,S
Vinarstvi Josef Dufek,pozdní sběr Ryzlink rýnský,2018,Slovácká,Czech Republic,Riesling 0.71% r.s. or above,11,S
Vinařství Bauman,pozdní sběr Tramín červený,2020,Velkopavlovická,Czech Republic,Gewürztraminer 2% or above,9,B
Vinařství Bauman,Kabinet Cuvée Jan,2020,Velkopavlovická,Czech Republic,Other White Blend .71% or above,8,B
Vinařství Bauman,pozdní sběr Rulandské šedé,2020,Velkopavlovická,Czech Republic,Pinot Gris/ Pinot Grigio,8,B
Vinařství Bauman,pozdní sběr Tramín červený,2020,Velkopavlovická,Czech Republic,Gewürztraminer 2% or above,8,S
Vinařství Bauman,výběr z hroznů Hibernal,2020,Velkopavlovická,Czech Republic,Other Hybrid White Varietal,8,S
Vinařství Bauman,Kabinet Irsai Oliver,2020,Velkopavlovická,Czech Republic,Other Hybrid White Varietal,7,S
Vinařství Gotberg,pozdní sběr Tramín červený,2019,Mikulovská,Czech Republic,Gewürztraminer .71% or above,10,G
Vinařství Gotberg,pozdní sběr Sylvánské zelené,2019,Mikulovská,Czech Republic,Other White Varietal .7% or below,10,G
VINAŘSTVÍ LACINA,Ovocné víno Marhulové Šumivé,2019,Velkopavlovická,Czech Republic,Sparkling Fruit,14,B
VINAŘSTVÍ LACINA,Ovocné víno Frizzante Marhulové Pohlazení,2020,Velkopavlovická,Czech Republic,Sparkling Fruit,5,B
VINAŘSTVÍ LACINA,Ovocné víno Marhulové Pohlazení,2020,Velkopavlovická,Czech Republic,Fruit Wine,13,G
VINAŘSTVÍ LACINA,Ovocné víno Marhulové Sladké,2019,Velkopavlovická,Czech Republic,Fruit Wine,14,S
VINAŘSTVÍ LACINA,moravské zemské víno Frankovka,2018,Velkopavlovická,Czech Republic,Other Red Varietal,30,S
VINAŘSTVÍ LACINA,Ovocné víno Frizzante Marhulové Pohlazení,2020,Velkopavlovická,Czech Republic,Sparkling Fruit,5,S
Vinařství Štěpán Maňák,výběr z hroznů Chardonnay,NV,Slovácká,Czech Republic,Chardonnay,114,B
Vinařství Štěpán Maňák,výběr z hroznů Rulandské modré,NV,Mikulovská,Czech Republic,Pinot Noir,17,G
Vinařství Štěpán Maňák,výběr z hroznů Malbec,2019,Slovácká,Czech Republic,Malbec,17,S
Vinařství Štěpán Maňák,pozdní sběr Andre,NV,Mikulovská,Czech Republic,Other Red Varietal,17,S
Vinařství Štěpán Maňák,výběr z hroznů Neuburg,2020,Slovácká,Czech Republic,Other White Varietal .7% or below,11,S
Vinedos y Bodegas Ribon| SL,Tinto Ribon Vendimia Seleccionada,2016,DO Ribera del Duero,Spain,Tempranillo,45,S
Vinium,pozdní sběr Chardonnay,2020,Velkopavlovická,Czech Republic,Chardonnay,7,B
Vinium,pozdní sběr Rulandské modré,2020,Slovácká,Czech Republic,Pinot Noir,7,B
Vinné Sklepy Lechovice,pozdní sběr Rulandské šedé,2019,Znojemská,Czech Republic,Pinot Gris/ Pinot Grigio,9,B
Vinné Sklepy Lechovice,pozdní sběr Ryzlink rýnský,2019,Znojemská,Czech Republic,Riesling 0.71% r.s. or above,9,G
Vinné Sklepy Lechovice,výběr z bobulí Pálava,2019,Znojemská,Czech Republic,Other White Varietal 2% or above,9,S
Vinné Sklepy Lechovice,VOC Ryzlink rýnský,2020,Znojemská,Czech Republic,Riesling 0.71% r.s. or above,7,S
Vinné Sklepy Lechovice,slámové víno Frankovka,2015,Znojemská,Czech Republic,Sweet Red,16,S
Vinné Sklepy Lechovice,jakostní šumivé víno Sauvignon Sekt,NV,Znojemská,Czech Republic,Varietal Sparkling,10,S
Vinofol,pozdní sběr Chardonnay,2020,Mikulovská,Czech Republic,Chardonnay,10,B
Vinofol,pozdní sběr Kerner,2020,Mikulovská,Czech Republic,Other White Varietal .7% or below,11,B
Vinofol,výběr z hroznů Ryzlink vlašský,2018,Mikulovská,Czech Republic,Other White Varietal .71% or above,9,B
Vinofol,výběr z hroznů Rulandské šedé,2020,Mikulovská,Czech Republic,Pinot Gris/ Pinot Grigio,11,B
Vinofol,pozdní sběr Ryzlink rýnský,2019,Mikulovská,Czech Republic,Riesling .7% or below,9,B
Vinofol,výběr z hroznů Pálava,2020,Mikulovská,Czech Republic,Other White Varietal .71% or above,13,S
Vinos for Chinos,Grenache,2020,South Australia,Australia,Grenache,19,G
Vint Hill Craft Winery,Tannat,2019,Virginia,USA,Other Red Varietal,39,S
Vivac Winery,Divino Red,2018,New Mexico,USA,Other Italian Reds,38,B
Vivac Winery,organically grown at 5600ft elevation Cabernet Franc,2019,New Mexico,USA,Cabernet Franc,32,S
Vivac Winery,organically grown at 5600ft elevation Merlot,2018,New Mexico,USA,Merlot,28,S
Vivac Winery,Syrah,2018,New Mexico,USA,Syrah / Shiraz,28,S
VIVIANO,Cabernet Sauvignon Sangiovese,2019,Texas High Plains,USA,Premium Non- Bordeaux Blends>$25,30,S
Viña Sicilia,GRILLO DEUX,2019,OLAYA,COLOMBIA,Italian White Varietal,15,B
Viña Sicilia,DORADO Fortified Malbec Rosé,2019,OLAYA,COLOMBIA,Varietal Port,20,B
Viña Sicilia,BIANCO MÍSTICO DEUX,2019,OLAYA,COLOMBIA,White Italian Blend,15,B
Viña Sicilia,BIANCO DEUX,2019,OLAYA,COLOMBIA,White Italian Blend,15,B
Viña Sicilia,Bianco,2019,OLAYA,COLOMBIA,White Italian Blend,15,S
VJB Cellars,Barbera,2018,Sonoma Valley,USA,Barbera,44,G
VJB Cellars,Estate Aglianico,2017,Sonoma Valley,USA,Other Italian Reds,52,G
VJB Cellars,Estate Montepulciano,2018,Sonoma Valley,USA,Other Italian Reds,60,S
VJB Cellars,Estate Nero D'Avola,2018,Sonoma Valley,USA,Other Italian Reds,52,S
VRO Group,MZV Chillíno Original červené,2020,Velkopavlovická,Czech Republic,Misc.,11,B
VRO Group,MZV Chilíno rosé,2020,Velkopavlovická,Czech Republic,Misc.,11,B
VRO Group,výběr z hroznů Pálava,2020,Velkopavlovická,Czech Republic,Other White Varietal .71% or above,11,S
VÍNO Mikulov,pozdní sběr Sommelier Club Chardonnay,2020,Morava,Czech Republic,Chardonnay,6,B
VÍNO Mikulov,pozdní sběr Sommelier Club Ryzlink Vlašský,2020,Morava,Czech Republic,Other White Varietal .7% or below,6,B
Wait Cellars,Chardonnay,2019,Russian River Valley,USA,Chardonnay,24,B
Wait Cellars,Pinot Noir,2019,Mendocino Ridge,USA,Pinot Noir,38,S
Wakefield,St Andrews Riesling,2021,Clare Valley,Australia,Riesling .7% or below,32,B
Wakefield,Jaraman Chardonnay,2020,Clare Valley/Margaret River,Australia,Chardonnay,22,G
Wakefield,St Andrews Cabernet Sauvignon,2019,Clare Valley,Australia,Cabernet Sauvignon,50,GG
Wakefield,St Andrews Shiraz,2019,Clare Valley,Australia,Syrah / Shiraz,50,GG
Wakefield,St Andrews Chardonnay,2020,Clare Valley,Australia,Chardonnay,32,S
Wakefield,Estate Merlot,2020,Limestone Coast/Clare Valley,Australia,Merlot,18,S
Wapato Point Cellars,Reserve Field Red Blend,2018,Washington,USA,Premium Non- Bordeaux Blends>$25,45,S
Wapato Point Cellars,Lake Chelan Syrah,2018,Lake Chelan,USA,Syrah / Shiraz,35,S
Warr-King Wines,Cabernet Sauvignon,2018,Red Mountain,USA,Cabernet Sauvignon,50,S
Warr-King Wines,Malbec,2018,Columbia,USA,Malbec,40,S
Weisinger Family Winery,Malbec,2018,Rogue Valley,USA,Malbec,38,G
Weisinger Family Winery,Estate Tempranillo,2018,Rogue Valley,USA,Tempranillo,42,S
Wellington Cellars,Estate Cabernet Franc,2017,Sonoma Valley,USA,Cabernet Franc,52,B
Wellington Cellars,"Estate ""1882"" Zinfandel",2018,Sonoma Valley,USA,Zinfandel,34,G
Wellington Cellars,Estate Cabernet Sauvignon,2017,Sonoma Valley,USA,Cabernet Sauvignon,78,S
Whale Light,Pinot Gris,2020,Columbia Valley,USA,Pinot Gris/ Pinot Grigio,21,G
Whale Light,Chardonnay,2019,Washington,USA,Chardonnay,23,S
Whipstitch,Malbec,2018,Lodi,USA,Malbec,23,B
White Hall Vineyards,Cabernet Franc,2017,Monticello,USA,Cabernet Franc,22,B
Whitecliff,Dry Riesling,2020,Hudson Valley,USA,Riesling .7% or below,19,B
Whitecliff,Estate Gamay Noir,2018,Hudson Valley,USA,Gamay,25,S
Whitecliff,Estate Gamay Blanc,2020,Hudson Valley,USA,Other White Varietal .7% or below,21,S
Whitehaven,Sauvignon Blanc,2020,Marlborough,New Zealand,Sauvignon Blanc,20,GG
Wild Goose Vineyards,Riesling,2020,Okanagan Valley,Canada,Riesling 0.71% r.s. or above,18,G
Wild Goose Vineyards,Gewurztraminer,2020,Okanagan Valley,Canada,Gewürztraminer .71% or above,18,S
Wild Goose Vineyards,Pinot Gris,2020,Okanagan Valley,Canada,Pinot Gris/ Pinot Grigio,18,S
Wild Goose Vineyards,Pinot Noir,2019,Okanagan Falls,Canada,Pinot Noir,38,S
Wild Goose Vineyards,Red Horizon Meritage,2019,Okanagan Valley,Canada,Premium Bordeaux Blend >$25,26,S
Wild Goose Vineyards,Sauvignon Blanc,2020,Okanagan Falls,Canada,Sauvignon Blanc,23,S
William Hill Estate,Cabernet Sauvignon,2019,Central Coast| California,USA,Cabernet Sauvignon,17,G
William Hill Estate,Merlot,2019,Central Coast| California,USA,Merlot,17,G
William Hill Estate,Cabernet Sauvignon,2019,North Coast,USA,Cabernet Sauvignon,18,S
William Hill Estate,Chardonnay,2019,North Coast| California,USA,Chardonnay,17,S
William Hill Estate,Chardonnay,2019,Central Coast| California,USA,Chardonnay,18,S
William Hill Estate,Pinot Noir,2019,Central Coast| California,USA,Pinot Noir,17,S
William Hill Estate,Sauvignon Blanc,2020,North Coast| California,USA,Sauvignon Blanc,17,S
William Light,Shiraz,2020,Clare Valley,Australia,Syrah / Shiraz,40,S
Willowcroft Farm Vineyards,Muscat Ottonel,2020,Virginia,USA,Muscat,28,B
Willowcroft Farm Vineyards,Riesling,2020,Virginia,USA,Riesling .7% or below,28,B
Windsor Vineyards,Barrel Fermented| Private Reserve Chardonnay,2019,Sonoma County,USA,Chardonnay,21,B
Windsor Vineyards,Platinum Series Cabernet Sauvignon,2019,Napa Valley,USA,Cabernet Sauvignon,35,S
Windsor Vineyards,Platinum Series Pinot Noir,2019,Russian River Valley,USA,Pinot Noir,30,S
Windsor Vineyards,Zinfandel,2019,California,USA,Zinfandel,14,S
Wine Cube,Pinot Grigio,NV,California,USA,Pinot Gris/ Pinot Grigio,16,B
Wine Cube,Rosé,NV,California,USA,Rosé,17,B
Wine Cube,Sauvignon Blanc,NV,California,USA,Sauvignon Blanc,17,G
Wine Cube,Cabernet Sauvignon,NV,California,USA,Cabernet Sauvignon,17,S
Wine Cube,Chardonnay,NV,California,USA,Chardonnay,17,S
WineHaven Winery and Vineyard,Itasca,2021,Minnesota,USA,Other Hybrid White Varietal,25,B
WineHaven Winery and Vineyard,Riesling,2020,American,USA,Riesling 0.71% r.s. or above,18,B
WineHaven Winery and Vineyard,Franconia Red Wine,2021,Minnesota,USA,Sweet Red,40,B
WineHaven Winery and Vineyard,Deer Garden Red Chisago,2020,Minnesota,USA,Sweet Red,19,B
WineHaven Winery and Vineyard,Stinger Mead,NV,Minnesota,USA,Honey Wine,18,G
WineHaven Winery and Vineyard,Nokomis,2018,Minnesota,USA,Hybrid Red Varietal,40,G
WineHaven Winery and Vineyard,Lakeside Chardonnay,2019,American,USA,Chardonnay,25,GG
WineHaven Winery and Vineyard,Strawberry-Rhubarb Wine,NV,Minnesota,USA,Fruit Wine,18,GG
WineHaven Winery and Vineyard,Raspberry Wine,NV,Minnesota,USA,Fruit Wine,18,GG
WineHaven Winery and Vineyard,Reserve Marquette,2020,Minnesota,USA,Hybrid Red Varietal,28,S
WineHaven Winery and Vineyard,Edelweiss,2021,Minnesota,USA,Other Hybrid White Varietal,30,S
Wish Big,Rosé Procecco,2020,Veneto DOC,Italy,Rosé,14,G
Wish Big,Glera,NV,Veneto DOC,Italy,Prosecco,14,S
Wolf Mountain Vineyards,Méthode Champenoise Brut Natural,2020,Dahlonega Plateau,USA,Brut Nature (less than 3g/l),36,B
Wolf Mountain Vineyards,Private Reserve Tannat,2016,Dahlonega Plateau,USA,Other Red Varietal,68,B
Wolf Mountain Vineyards,Instinct Red Blend,2016,Dahlonega Plateau,USA,Premium Non- Bordeaux Blends>$25,46,B
Wolf Mountain Vineyards,Méthode Champenoise Brut Rosé,2020,Dahlonega Plateau,USA,Rosé,38,B
Wolf Mountain Vineyards,Méthode Champenoise Blanc de Blanc Brut,2020,Dahlonega Plateau,USA,Blanc de Blanc,36,GG
Wolf Mountain Vineyards,Claret Red Blend,2016,Dahlonega Plateau,USA,Premium Non- Bordeaux Blends>$25,48,GG
Wolf Mountain Vineyards,Private Reserve Cabernet Sauvignon,2016,Dahlonega Plateau,USA,Cabernet Sauvignon,58,S
Wolf Mountain Vineyards,Private Reserve Chardonnay,2019,Dahlonega Plateau,USA,Chardonnay,38,S
Wollersheim Winery,Dry Riesling,2020,American,USA,Riesling .7% or below,11,G
Wollersheim Winery,Prairie Fumé Seyval Blanc,2020,American,USA,Seyval Blanc,11,S
